province,county,commune,genre,name,name_add,longitude,latitude
4,10,2,5,Mrocza,obszar wiejski,17.60415,53.24285
4,10,3,3,Nakło nad Notecią,gmina miejsko-wiejska,17.6018342,53.1417565
4,10,3,4,Nakło nad Notecią,miasto,17.6018342,53.1417565
4,10,3,5,Nakło nad Notecią,obszar wiejski,17.6018342,53.1417565
4,10,5,3,Szubin,gmina miejsko-wiejska,17.73989,53.00942
4,10,5,4,Szubin,miasto,17.73989,53.00942
4,10,5,5,Szubin,obszar wiejski,17.73989,53.00942
4,10,,,nakielski,powiat,17.5465361,53.0886873
4,11,1,1,Radziejów,gmina miejska,18.5257,52.62669
4,11,2,2,Bytoń,gmina wiejska,-2.920938,52.2667707
4,11,3,2,Dobre,gmina wiejska,18.413937,49.6738269
4,11,4,2,Osięciny,gmina wiejska,18.727124,52.6282252
4,11,5,3,Piotrków Kujawski,gmina miejsko-wiejska,18.49897,52.55106
4,11,5,4,Piotrków Kujawski,miasto,18.49897,52.55106
4,11,5,5,Piotrków Kujawski,obszar wiejski,18.49897,52.55106
4,11,6,2,Radziejów,gmina wiejska,18.5257,52.62669
4,11,,,radziejowski,powiat,18.5512416,52.5766303
4,12,1,1,Rypin,gmina miejska,19.4094096,53.0657106
4,12,2,2,Brzuze,gmina wiejska,19.2705124,53.0579377
4,12,4,2,Rypin,gmina wiejska,19.4094096,53.0657106
4,12,5,2,Skrwilno,gmina wiejska,19.6212916,53.0172422
4,12,6,2,Wąpielsk,gmina wiejska,19.2893286,53.1553229
4,13,1,4,Kamień Krajeński,miasto,17.5213872,53.5333481
4,13,1,5,Kamień Krajeński,obszar wiejski,17.5213872,53.5333481
4,13,2,3,Sępólno Krajeńskie,gmina miejsko-wiejska,17.5316201,53.4513
4,13,2,4,Sępólno Krajeńskie,miasto,17.5316201,53.4513
4,13,2,5,Sępólno Krajeńskie,obszar wiejski,17.5316201,53.4513
4,13,4,3,Więcbork,gmina miejsko-wiejska,17.490565,53.3536745
4,13,4,4,Więcbork,miasto,17.490565,53.3536745
4,13,4,5,Więcbork,obszar wiejski,17.490565,53.3536745
4,13,,,sępoleński,powiat,17.5130857,53.4496488
4,14,1,2,Bukowiec,gmina wiejska,15.8210025,50.8261855
4,14,2,2,Dragacz,gmina wiejska,18.6636178,53.4710157
4,14,3,2,Drzycim,gmina wiejska,18.3108864,53.5060589
4,14,5,2,Lniano,gmina wiejska,18.1903486,53.5128402
4,14,6,3,Nowe,gmina miejsko-wiejska,18.7271078,53.64903
4,14,6,4,Nowe,miasto,18.7271078,53.64903
4,14,6,5,Nowe,obszar wiejski,18.7271078,53.64903
4,14,7,2,Osie,gmina wiejska,18.3439173,53.5985441
4,14,9,3,Świecie,gmina miejsko-wiejska,18.4473863,53.4093843
4,14,9,4,Świecie,miasto,18.4473863,53.4093843
4,14,9,5,Świecie,obszar wiejski,18.4473863,53.4093843
4,14,10,2,Świekatowo,gmina wiejska,18.0957046,53.4186995
4,14,11,2,Warlubie,gmina wiejska,18.5611605,53.6220168
4,14,,,świecki,powiat,18.3687807,53.4958476
4,15,1,1,Chełmża,gmina miejska,18.6045572,53.1844724
4,15,2,2,Chełmża,gmina wiejska,18.6045572,53.1844724
4,15,5,2,Łubianka,gmina wiejska,18.4813416,53.1383666
4,15,6,2,Łysomice,gmina wiejska,18.632292,53.1074149
4,15,8,2,Wielka Nieszawka,gmina wiejska,18.509675,52.9961639
4,15,9,2,Zławieś Wielka,gmina wiejska,18.3490662,53.1194715
4,15,,,toruński,powiat,18.6294138,53.0299205
4,16,1,2,Cekcyn,gmina wiejska,18.039597,53.5699721
4,16,2,2,Gostycyn,gmina wiejska,17.8328698,53.4678465
4,16,3,2,Kęsowo,gmina wiejska,17.7093358,53.564958
4,16,4,2,Lubiewo,gmina wiejska,18.0206091,53.4664444
4,16,5,2,Śliwice,gmina wiejska,18.122636,53.6914156
4,16,6,3,Tuchola,gmina miejsko-wiejska,17.85955,53.58762
4,16,6,4,Tuchola,miasto,17.85955,53.58762
4,16,6,5,Tuchola,obszar wiejski,17.85955,53.58762
4,16,,,tucholski,powiat,17.9946401,53.5545868
4,17,1,1,Wąbrzeźno,gmina miejska,18.9478368,53.2799634
4,17,2,2,Dębowa Łąka,gmina wiejska,19.0472688,53.2292261
4,17,3,2,Książki,gmina wiejska,19.0703817,53.3300475
4,17,4,2,Płużnica,gmina wiejska,18.7765938,53.2917594
4,17,5,2,Ryńsk,gmina wiejska,18.822814,53.2302753
4,18,1,1,Kowal,gmina miejska,19.14773,52.53015
4,18,2,2,Baruchowo,gmina wiejska,19.2646971,52.4807628
4,18,3,2,Boniewo,gmina wiejska,18.8961182,52.4649091
4,18,4,3,Brześć Kujawski,gmina miejsko-wiejska,18.9012899,52.60628
4,18,4,4,Brześć Kujawski,miasto,18.9012899,52.60628
4,18,4,5,Brześć Kujawski,obszar wiejski,18.9012899,52.60628
4,18,5,2,Choceń,gmina wiejska,19.0294839,52.5091369
4,18,6,3,Chodecz,gmina miejsko-wiejska,19.0274989,52.4048502
4,18,6,4,Chodecz,miasto,19.0274989,52.4048502
4,18,6,5,Chodecz,obszar wiejski,19.0274989,52.4048502
4,18,7,2,Fabianki,gmina wiejska,19.1103724,52.717348
4,18,8,4,Izbica Kujawska,miasto,18.7626608,52.4206613
4,18,8,5,Izbica Kujawska,obszar wiejski,18.7626608,52.4206613
4,18,9,2,Kowal,gmina wiejska,19.14773,52.53015
4,18,10,2,Lubanie,gmina wiejska,18.9126298,52.7279844
4,18,11,3,Lubień Kujawski,gmina miejsko-wiejska,19.1651495,52.4062515
4,18,11,4,Lubień Kujawski,miasto,19.1651495,52.4062515
4,18,11,5,Lubień Kujawski,obszar wiejski,19.1651495,52.4062515
4,18,12,3,Lubraniec,gmina miejsko-wiejska,18.8315208,52.5413225
4,18,12,4,Lubraniec,miasto,18.8315208,52.5413225
4,18,12,5,Lubraniec,obszar wiejski,18.8315208,52.5413225
4,18,13,2,Włocławek,gmina wiejska,19.0677357,52.6483303
4,18,,,włocławski,powiat,19.0677357,52.6483303
4,19,1,3,Barcin,gmina miejsko-wiejska,17.9462614,52.8661061
4,19,1,4,Barcin,miasto,17.9462614,52.8661061
4,19,1,5,Barcin,obszar wiejski,17.9462614,52.8661061
4,19,2,2,Gąsawa,gmina wiejska,17.7555923,52.7674269
4,19,3,3,Janowiec Wielkopolski,gmina miejsko-wiejska,17.4897099,52.75634
4,19,3,4,Janowiec Wielkopolski,miasto,17.4897099,52.75634
4,19,3,5,Janowiec Wielkopolski,obszar wiejski,17.4897099,52.75634
4,19,4,3,Łabiszyn,gmina miejsko-wiejska,17.91972,52.95211
4,19,4,4,Łabiszyn,miasto,17.91972,52.95211
4,19,4,5,Łabiszyn,obszar wiejski,17.91972,52.95211
4,19,5,2,Rogowo,gmina wiejska,17.6532993,52.7251027
4,19,6,3,Żnin,gmina miejsko-wiejska,17.719477,52.8493847
4,19,6,4,Żnin,miasto,17.719477,52.8493847
4,19,6,5,Żnin,obszar wiejski,17.719477,52.8493847
4,19,,,żniński,powiat,17.7536284,52.7911685
4,61,1,1,Bydgoszcz,gmina miejska,18.0084378,53.1234804
4,61,,,Bydgoszcz,miasto na prawach powiatu,18.0084378,53.1234804
4,62,1,1,Grudziądz,gmina miejska,18.7535649,53.4837486
4,62,,,Grudziądz,miasto na prawach powiatu,18.7535649,53.4837486
4,63,1,1,Toruń,gmina miejska,18.5984437,53.0137902
4,63,,,Toruń,miasto na prawach powiatu,18.5984437,53.0137902
4,64,1,1,Włocławek,gmina miejska,19.0677357,52.6483303
4,64,,,Włocławek,miasto na prawach powiatu,19.0677357,52.6483303
4,,,,KUJAWSKO-POMORSKIE,województwo,18.4834224,53.1648363
6,1,1,1,Międzyrzec Podlaski,gmina miejska,22.7848432,51.9853496
6,1,2,1,Terespol,gmina miejska,23.6080719,52.0732257
6,1,3,2,Biała Podlaska,gmina wiejska,23.1445026,52.0387126
6,1,4,2,Drelów,gmina wiejska,22.9459676,51.9258217
6,1,5,2,Janów Podlaski,gmina wiejska,23.2121137,52.1939792
6,1,6,2,Kodeń,gmina wiejska,23.6068176,51.914075
6,1,7,2,Konstantynów,gmina wiejska,19.3254913,51.7476048
6,1,8,2,Leśna Podlaska,gmina wiejska,23.0297501,52.1316395
6,1,9,2,Łomazy,gmina wiejska,23.1771438,51.9038827
6,1,10,2,Międzyrzec Podlaski,gmina wiejska,22.7848432,51.9853496
6,1,11,2,Piszczac,gmina wiejska,23.4105534,51.9634209
6,1,12,2,Rokitno,gmina wiejska,15.6408447,52.548516
6,1,13,2,Rossosz,gmina wiejska,23.0948244,51.8504638
6,1,15,2,Sosnówka,gmina wiejska,15.7230035,50.8177069
6,1,16,2,Terespol,gmina wiejska,23.6080719,52.0732257
6,1,17,2,Tuczna,gmina wiejska,23.4176473,51.8500731
6,1,18,2,Wisznice,gmina wiejska,23.2083805,51.7888924
6,1,19,2,Zalesie,gmina wiejska,19.775247,51.778837
6,1,,,bialski,powiat,23.1298103,52.0331887
6,2,1,1,Biłgoraj,gmina miejska,22.7219799,50.54099
6,2,2,2,Aleksandrów,gmina wiejska,19.9486758,52.3060591
6,2,3,2,Biłgoraj,gmina wiejska,22.7219799,50.54099
6,2,4,2,Biszcza,gmina wiejska,22.6401578,50.4121145
6,2,5,3,Frampol,gmina miejsko-wiejska,22.6706518,50.6715465
6,2,5,4,Frampol,miasto,22.6706518,50.6715465
6,2,5,5,Frampol,obszar wiejski,22.6706518,50.6715465
6,2,6,2,Goraj,gmina wiejska,22.6671287,50.7212521
6,2,7,3,Józefów,gmina miejsko-wiejska,21.2354266,52.1368197
6,2,7,4,Józefów,miasto,21.2354266,52.1368197
6,2,7,5,Józefów,obszar wiejski,21.2354266,52.1368197
6,2,8,2,Księżpol,gmina wiejska,22.7590882,50.4312385
6,2,10,2,Obsza,gmina wiejska,22.956837,50.315226
6,2,11,2,Potok Górny,gmina wiejska,22.5616633,50.384498
6,2,12,3,Tarnogród,gmina miejsko-wiejska,22.7406396,50.3610555
6,2,12,4,Tarnogród,miasto,22.7406396,50.3610555
6,2,12,5,Tarnogród,obszar wiejski,22.7406396,50.3610555
6,2,13,2,Tereszpol,gmina wiejska,22.8928897,50.5672336
6,2,14,2,Turobin,gmina wiejska,22.7436465,50.8232678
6,2,,,biłgorajski,powiat,22.7841244,50.4805711
6,3,1,1,Rejowiec Fabryczny,gmina miejska,23.24615,51.11424
6,3,2,2,Białopole,gmina wiejska,23.781344,50.9615772
6,3,3,2,Chełm,gmina wiejska,23.4711986,51.1431232
6,3,4,2,Dorohusk,gmina wiejska,23.8029761,51.154901
6,3,5,2,Dubienka,gmina wiejska,23.8924423,51.0484966
6,3,6,2,Kamień,gmina wiejska,22.1355656,50.3402763
6,3,7,2,Leśniowice,gmina wiejska,23.4915237,51.0125776
6,3,8,2,Rejowiec Fabryczny,gmina wiejska,23.24615,51.11424
6,3,9,2,Ruda-Huta,gmina wiejska,23.5977778,51.211076
6,3,10,2,Sawin,gmina wiejska,23.4378883,51.2755072
6,3,11,3,Siedliszcze,gmina miejsko-wiejska,23.163993,51.194538
6,3,11,4,Siedliszcze,miasto,23.163993,51.194538
6,3,11,5,Siedliszcze,obszar wiejski,23.163993,51.194538
6,3,12,2,Wierzbica,gmina wiejska,21.0819865,51.249084
6,3,13,2,Wojsławice,gmina wiejska,23.5462738,50.9190109
6,3,14,2,Żmudź,gmina wiejska,23.6756554,51.0180142
6,3,15,3,Rejowiec,gmina miejsko-wiejska,23.281701,51.091113
6,3,15,4,Rejowiec,miasto,23.281701,51.091113
6,3,15,5,Rejowiec,obszar wiejski,23.281701,51.091113
6,4,1,1,Hrubieszów,gmina miejska,23.8909099,50.80518
6,4,2,2,Dołhobyczów,gmina wiejska,24.0351643,50.5863925
6,4,3,2,Horodło,gmina wiejska,24.037468,50.8944154
6,4,4,2,Hrubieszów,gmina wiejska,23.8909099,50.80518
6,4,5,2,Mircze,gmina wiejska,23.9420656,50.651264
6,4,6,2,Trzeszczany,gmina wiejska,23.7241784,50.8194891
6,4,7,2,Uchanie,gmina wiejska,23.6511021,50.909268
6,4,8,2,Werbkowice,gmina wiejska,23.763773,50.7535287
6,4,,,hrubieszowski,powiat,23.8116511,50.7015585
6,5,1,2,Batorz,gmina wiejska,22.483333,50.85
6,5,2,2,Chrzanów,gmina wiejska,19.4001765,50.1345643
6,5,3,2,Dzwola,gmina wiejska,22.5733125,50.6766028
6,5,4,2,Godziszów,gmina wiejska,22.4965618,50.7687453
6,5,5,3,Janów Lubelski,gmina miejsko-wiejska,22.41078,50.70669
6,5,5,4,Janów Lubelski,miasto,22.41078,50.70669
6,5,5,5,Janów Lubelski,obszar wiejski,22.41078,50.70669
6,5,6,3,Modliborzyce,gmina miejsko-wiejska,22.3294471,50.7541638
6,5,6,4,Modliborzyce,miasto,22.3294471,50.7541638
6,5,6,5,Modliborzyce,obszar wiejski,22.3294471,50.7541638
6,5,7,2,Potok Wielki,gmina wiejska,22.2302157,50.7786911
6,5,,,janowski,powiat,22.4424755,50.7250326
6,6,1,1,Krasnystaw,gmina miejska,23.17194,50.98411
6,6,2,2,Fajsławice,gmina wiejska,22.9632166,51.0951596
6,6,3,2,Gorzków,gmina wiejska,22.9694054,50.9569444
6,6,4,2,Izbica,gmina wiejska,23.1589156,50.8934674
6,6,5,2,Krasnystaw,gmina wiejska,23.17194,50.98411
6,6,6,2,Kraśniczyn,gmina wiejska,23.3566967,50.9198888
6,6,7,2,Łopiennik Górny,gmina wiejska,23.0112394,51.0252979
6,6,9,2,Rudnik,gmina wiejska,20.5047379,44.1386792
6,6,10,2,Siennica Różana,gmina wiejska,23.3400806,51.0005293
6,6,11,2,Żółkiewka,gmina wiejska,22.8346659,50.909807
6,6,,,krasnostawski,powiat,23.0514042,50.9509066
6,7,1,1,Kraśnik,gmina miejska,22.2269571,50.9232831
6,7,2,3,Annopol,gmina miejsko-wiejska,21.0261097,52.299487
6,7,2,4,Annopol,miasto,21.0261097,52.299487
6,7,2,5,Annopol,obszar wiejski,21.0261097,52.299487
6,7,3,2,Dzierzkowice,gmina wiejska,22.0746624,50.9628563
6,7,4,2,Gościeradów,gmina wiejska,21.9899501,50.8811441
6,7,5,2,Kraśnik,gmina wiejska,22.2269571,50.9232831
6,7,6,2,Szastarka,gmina wiejska,22.3516927,50.8417951
6,7,7,2,Trzydnik Duży,gmina wiejska,22.166421,50.8461016
6,7,8,3,Urzędów,gmina miejsko-wiejska,22.1422527,50.9930804
6,7,8,4,Urzędów,miasto,22.1422527,50.9930804
6,7,8,5,Urzędów,obszar wiejski,22.1422527,50.9930804
6,7,9,2,Wilkołaz,gmina wiejska,22.314478,51.0026948
6,7,10,2,Zakrzówek,gmina wiejska,22.380232,50.95123
6,7,,,kraśnicki,powiat,22.1526153,50.8707311
6,8,1,1,Lubartów,gmina miejska,22.6094606,51.4598694
6,8,3,2,Firlej,gmina wiejska,22.5090879,51.5592154
6,8,4,2,Jeziorzany,gmina wiejska,19.7762794,49.9936629
6,8,5,2,Kamionka,gmina wiejska,22.4558955,51.4589085
6,8,6,3,Kock,gmina miejsko-wiejska,22.44796,51.64122
6,8,6,4,Kock,miasto,22.44796,51.64122
6,8,6,5,Kock,obszar wiejski,22.44796,51.64122
6,8,7,2,Lubartów,gmina wiejska,22.6094606,51.4598694
6,8,8,2,Michów,gmina wiejska,22.3471164,51.5581959
6,8,9,2,Niedźwiada,gmina wiejska,21.5507849,49.9897891
6,8,10,3,Ostrów Lubelski,gmina miejsko-wiejska,22.8528812,51.4938767
6,8,10,4,Ostrów Lubelski,miasto,22.8528812,51.4938767
6,8,10,5,Ostrów Lubelski,obszar wiejski,22.8528812,51.4938767
6,8,11,2,Ostrówek,gmina wiejska,21.3577772,52.3921483
6,8,12,2,Serniki,gmina wiejska,22.6584572,51.4371245
6,8,13,2,Uścimów,gmina wiejska,22.9261268,51.4738093
6,8,,,lubartowski,powiat,22.5409476,51.4970599
6,9,1,3,Bełżyce,gmina miejsko-wiejska,22.28024,51.17404
6,9,1,4,Bełżyce,miasto,22.28024,51.17404
6,9,1,5,Bełżyce,obszar wiejski,22.28024,51.17404
6,9,2,2,Borzechów,gmina wiejska,22.2730417,51.0768632
6,9,3,3,Bychawa,gmina miejsko-wiejska,22.5301158,51.0134847
6,9,3,4,Bychawa,miasto,22.5301158,51.0134847
6,9,3,5,Bychawa,obszar wiejski,22.5301158,51.0134847
6,9,4,2,Garbów,gmina wiejska,22.3293657,51.355095
6,9,5,2,Głusk,gmina wiejska,22.6214458,51.160511
6,9,6,2,Jabłonna,gmina wiejska,20.9170219,52.3780696
6,9,7,2,Jastków,gmina wiejska,22.3878715,51.2959233
6,9,8,2,Konopnica,gmina wiejska,22.429406,51.221438
6,9,9,2,Krzczonów,gmina wiejska,22.7146352,51.0149332
6,9,10,2,Niedrzwica Duża,gmina wiejska,22.3865959,51.1090087
6,9,11,2,Niemce,gmina wiejska,22.5710685,51.3472232
6,9,12,2,Strzyżewice,gmina wiejska,22.4664757,51.0599205
6,9,13,2,Wojciechów,gmina wiejska,20.521304,50.255342
6,9,14,2,Wólka,gmina wiejska,19.4352748,52.8928348
6,9,15,2,Wysokie,gmina wiejska,22.6659667,50.9122993
6,9,16,2,Zakrzew,gmina wiejska,21.000596,51.4409699
6,9,,,lubelski,powiat,23.1011392,51.2493519
6,10,1,2,Cyców,gmina wiejska,23.1403803,51.2992469
6,10,2,2,Ludwin,gmina wiejska,22.9059007,51.3457825
6,10,3,3,Łęczna,gmina miejsko-wiejska,22.88211,51.3009
6,10,3,4,Łęczna,miasto,22.88211,51.3009
6,10,3,5,Łęczna,obszar wiejski,22.88211,51.3009
6,10,4,2,Milejów,gmina wiejska,22.9561236,51.2241954
6,10,5,2,Puchaczów,gmina wiejska,22.9914072,51.3053089
6,10,,,łęczyński,powiat,22.954777,51.3239456
6,11,1,1,Łuków,gmina miejska,22.3830242,51.927158
6,11,2,1,Stoczek Łukowski,gmina miejska,21.97131,51.961354
6,11,3,2,Adamów,gmina wiejska,22.2640542,51.7430636
6,11,4,2,Krzywda,gmina wiejska,21.7337583,51.2969739
6,11,5,2,Łuków,gmina wiejska,22.3830242,51.927158
6,11,6,2,Serokomla,gmina wiejska,22.3316262,51.7026264
6,11,7,2,Stanin,gmina wiejska,22.202637,51.8702764
6,11,8,2,Stoczek Łukowski,gmina wiejska,21.97131,51.961354
6,11,9,2,Trzebieszów,gmina wiejska,22.5207958,52.0122717
6,11,10,2,Wojcieszków,gmina wiejska,22.3268118,51.7840088
6,11,11,2,Wola Mysłowska,gmina wiejska,21.9644626,51.8556651
6,11,,,łukowski,powiat,22.1028723,51.8950983
6,12,1,2,Chodel,gmina wiejska,22.1363369,51.109626
6,12,2,3,Józefów nad Wisłą,gmina miejsko-wiejska,21.9131868,51.0166624
6,12,2,4,Józefów nad Wisłą,miasto,21.9131868,51.0166624
6,12,2,5,Józefów nad Wisłą,obszar wiejski,21.9131868,51.0166624
6,12,3,2,Karczmiska,gmina wiejska,22.0027361,51.2294825
6,12,4,2,Łaziska,gmina wiejska,18.4549034,49.9324513
6,12,5,3,Opole Lubelskie,gmina miejsko-wiejska,21.96914,51.14738
6,12,5,4,Opole Lubelskie,miasto,21.96914,51.14738
6,12,5,5,Opole Lubelskie,obszar wiejski,21.96914,51.14738
6,12,6,3,Poniatowa,gmina miejsko-wiejska,22.0650878,51.192893
6,12,6,4,Poniatowa,miasto,22.0650878,51.192893
6,12,6,5,Poniatowa,obszar wiejski,22.0650878,51.192893
6,12,7,2,Wilków,gmina wiejska,17.6617492,51.1016535
6,12,,,opolski,powiat,17.8547725,50.7706028
6,13,1,2,Dębowa Kłoda,gmina wiejska,22.9847342,51.5615668
6,13,2,2,Jabłoń,gmina wiejska,23.0876498,51.7248754
6,13,3,2,Milanów,gmina wiejska,22.9024512,51.7118861
6,13,4,3,Parczew,gmina miejsko-wiejska,22.9003199,51.64027
6,13,4,4,Parczew,miasto,22.9003199,51.64027
6,13,4,5,Parczew,obszar wiejski,22.9003199,51.64027
6,13,5,2,Podedwórze,gmina wiejska,23.2040043,51.6494566
6,13,6,2,Siemień,gmina wiejska,22.7442254,51.6109422
6,13,7,2,Sosnowica,gmina wiejska,23.0720358,51.4990906
6,13,,,parczewski,powiat,23.0312051,51.5741699
6,14,1,1,Puławy,gmina miejska,21.969309,51.4164431
6,14,2,2,Baranów,gmina wiejska,20.4745018,52.1474235
6,14,3,2,Janowiec,gmina wiejska,21.890312,51.3235143
6,14,4,3,Kazimierz Dolny,gmina miejsko-wiejska,21.9542482,51.3180409
6,14,4,4,Kazimierz Dolny,miasto,21.9542482,51.3180409
6,14,4,5,Kazimierz Dolny,obszar wiejski,21.9542482,51.3180409
6,14,5,2,Końskowola,gmina wiejska,22.051777,51.4090959
6,14,6,2,Kurów,gmina wiejska,22.1851171,51.3895069
6,14,7,2,Markuszów,gmina wiejska,22.2581847,51.3745015
6,14,8,3,Nałęczów,gmina miejsko-wiejska,22.215293,51.28567
6,14,8,4,Nałęczów,miasto,22.215293,51.28567
6,14,8,5,Nałęczów,obszar wiejski,22.215293,51.28567
6,14,9,2,Puławy,gmina wiejska,21.969309,51.4164431
6,14,10,2,Wąwolnica,gmina wiejska,22.147076,51.294469
6,14,11,2,Żyrzyn,gmina wiejska,22.0908134,51.4987887
6,14,,,puławski,powiat,-83.7168643,45.333757
6,15,1,1,Radzyń Podlaski,gmina miejska,22.6218532,51.7832025
6,15,2,2,Borki,gmina wiejska,19.4160347,50.9955068
6,15,3,2,Czemierniki,gmina wiejska,22.6385451,51.6726476
6,15,4,2,Kąkolewnica,gmina wiejska,22.6377219,51.8994863
6,15,5,2,Komarówka Podlaska,gmina wiejska,22.9406252,51.8376755
6,15,6,2,Radzyń Podlaski,gmina wiejska,22.6218532,51.7832025
6,15,7,2,Ulan-Majorat,gmina wiejska,22.5121737,51.8357707
6,16,1,1,Dęblin,gmina miejska,21.86528,51.56269
6,16,2,2,Kłoczew,gmina wiejska,21.9900624,51.7175806
6,16,3,2,Nowodwór,gmina wiejska,22.1016538,51.6623715
6,16,4,3,Ryki,gmina miejsko-wiejska,21.9326303,51.6256317
6,16,4,4,Ryki,miasto,21.9326303,51.6256317
6,16,4,5,Ryki,obszar wiejski,21.9326303,51.6256317
6,16,5,2,Stężyca,gmina wiejska,17.9499311,54.2101124
6,16,6,2,Ułęż,gmina wiejska,22.1141409,51.5934916
6,16,,,rycki,powiat,21.9411997,51.6164904
6,17,1,1,Świdnik,gmina miejska,22.6914271,51.2168207
6,17,2,2,Mełgiew,gmina wiejska,22.7842374,51.2485497
6,17,3,3,Piaski,gmina miejsko-wiejska,22.8485363,51.1388053
6,17,3,4,Piaski,miasto,22.8485363,51.1388053
6,17,3,5,Piaski,obszar wiejski,22.8485363,51.1388053
6,18,1,1,Tomaszów Lubelski,gmina miejska,23.4163099,50.447024
6,18,4,2,Krynice,gmina wiejska,23.4060228,50.5799404
6,18,5,3,Lubycza Królewska,gmina miejsko-wiejska,23.5185723,50.3410875
6,18,5,4,Lubycza Królewska,miasto,23.5185723,50.3410875
6,18,5,5,Lubycza Królewska,obszar wiejski,23.5185723,50.3410875
6,18,6,3,Łaszczów,gmina miejsko-wiejska,23.7255557,50.5332417
6,18,6,4,Łaszczów,miasto,23.7255557,50.5332417
6,18,6,5,Łaszczów,obszar wiejski,23.7255557,50.5332417
6,18,7,2,Rachanie,gmina wiejska,23.5454126,50.5372538
6,18,8,2,Susiec,gmina wiejska,23.2170296,50.4145342
6,18,9,2,Tarnawatka,gmina wiejska,23.4027578,50.5368321
6,18,10,2,Telatyn,gmina wiejska,23.9011396,50.5283562
6,18,11,2,Tomaszów Lubelski,gmina wiejska,23.4163099,50.447024
6,18,12,3,Tyszowce,gmina miejsko-wiejska,23.6993741,50.6170721
6,18,12,4,Tyszowce,miasto,23.6993741,50.6170721
6,18,12,5,Tyszowce,obszar wiejski,23.6993741,50.6170721
6,18,13,2,Ulhówek,gmina wiejska,23.8350182,50.4550066
6,19,1,1,Włodawa,gmina miejska,23.55434,51.55178
6,19,2,2,Hanna,gmina wiejska,-94.6413348,38.9145709
6,19,3,2,Hańsk,gmina wiejska,23.4319211,51.4237317
6,19,4,2,Stary Brus,gmina wiejska,23.2851159,51.4990565
6,19,5,2,Urszulin,gmina wiejska,23.2190192,51.4240902
6,19,6,2,Włodawa,gmina wiejska,23.55434,51.55178
6,19,7,2,Wola Uhruska,gmina wiejska,23.578294,51.3482823
6,19,8,2,Wyryki,gmina wiejska,23.351496,51.5740597
6,19,,,włodawski,powiat,23.39179,51.4988572
6,20,1,2,Adamów,gmina wiejska,22.2640542,51.7430636
6,20,2,2,Grabowiec,gmina wiejska,23.5497339,50.8217024
6,20,3,2,Komarów-Osada,gmina wiejska,23.4730782,50.6291022
6,20,4,3,Krasnobród,gmina miejsko-wiejska,23.213387,50.5453129
6,20,4,4,Krasnobród,miasto,23.213387,50.5453129
6,20,4,5,Krasnobród,obszar wiejski,23.213387,50.5453129
6,20,5,2,Łabunie,gmina wiejska,23.3658238,50.6555507
6,20,6,2,Miączyn,gmina wiejska,23.5303182,50.7400086
6,20,7,2,Nielisz,gmina wiejska,23.0440354,50.800192
6,20,8,2,Radecznica,gmina wiejska,22.8328077,50.743136
6,20,9,2,Sitno,gmina wiejska,18.8763888,48.4027777
6,20,10,2,Skierbieszów,gmina wiejska,23.3587183,50.8512674
6,20,11,2,Stary Zamość,gmina wiejska,23.1997827,50.8209463
6,20,12,2,Sułów,gmina wiejska,17.1688867,51.4993226
6,20,13,3,Szczebrzeszyn,gmina miejsko-wiejska,22.980033,50.6951326
6,20,13,4,Szczebrzeszyn,miasto,22.980033,50.6951326
6,20,13,5,Szczebrzeszyn,obszar wiejski,22.980033,50.6951326
6,20,14,2,Zamość,gmina wiejska,23.2519685,50.7230879
6,20,15,3,Zwierzyniec,gmina miejsko-wiejska,22.97512,50.61404
6,20,15,4,Zwierzyniec,miasto,22.97512,50.61404
6,20,15,5,Zwierzyniec,obszar wiejski,22.97512,50.61404
6,20,,,zamojski,powiat,23.210481,50.6541241
6,61,1,1,Biała Podlaska,gmina miejska,23.1445026,52.0387126
6,61,,,Biała Podlaska,miasto na prawach powiatu,23.1445026,52.0387126
6,62,1,1,Chełm,gmina miejska,23.4711986,51.1431232
6,62,,,Chełm,miasto na prawach powiatu,23.4711986,51.1431232
6,63,1,1,Lublin,gmina miejska,22.5684463,51.2464536
6,63,,,Lublin,miasto na prawach powiatu,22.5684463,51.2464536
6,64,1,1,Zamość,gmina miejska,23.2519685,50.7230879
6,64,,,Zamość,miasto na prawach powiatu,23.2519685,50.7230879
6,,,,LUBELSKIE,województwo,23.1011392,51.2493519
8,1,1,1,Kostrzyn nad Odrą,gmina miejska,14.6494466,52.5871889
8,1,2,2,Bogdaniec,gmina wiejska,15.0779183,52.676188
8,1,3,2,Deszczno,gmina wiejska,15.2661167,52.6406369
8,1,4,2,Kłodawa,gmina wiejska,18.9134684,52.2542661
8,1,5,2,Lubiszyn,gmina wiejska,14.9494853,52.7800944
8,1,6,2,Santok,gmina wiejska,15.4102441,52.7374771
8,1,7,3,Witnica,gmina miejsko-wiejska,14.8976504,52.6730629
8,1,7,4,Witnica,miasto,14.8976504,52.6730629
8,1,7,5,Witnica,obszar wiejski,14.8976504,52.6730629
8,1,,,gorzowski,powiat,15.2018639,52.7256985
8,2,1,1,Gubin,gmina miejska,14.7284576,51.9489824
8,2,2,2,Bobrowice,gmina wiejska,15.0571725,51.9281038
8,2,3,2,Bytnica,gmina wiejska,15.1923396,52.1706186
8,2,4,2,Dąbie,gmina wiejska,18.8224372,52.0872281
8,2,5,2,Gubin,gmina wiejska,14.7284576,51.9489824
